id,type,long,trend,entry_i,entry_ts,entry,sl,tp,atr,exit_i,exit_ts,exit,reason,bars,gross,comm,net,pts,trail
69,TS,False,True,1810,1723050000000,56125.48,56429.52460799073,55365.368480023186,506.7410133178789,1812,1723053600000,55365.368480023186,TP,2,76.01115199768174,5.57454242400116,70.43660957368057,760.1115199768174,0.0
70,TS,False,True,1813,1723055400000,55012.9,55318.65941536284,54248.5014615929,509.5990256047309,1819,1723066200000,55318.65941536284,SL,6,-30.575941536283793,5.516577970768142,-36.09251950705193,305.7594153628379,0.0
71,TL,True,True,1867,1723152600000,59648.56,59313.36869129927,60486.53827175182,558.6521811678842,1867,1723152600000,60486.53827175182,TP,0,83.79782717518248,2.982428,80.81539917518248,837.9782717518246,
72,TL,True,True,1869,1723156200000,61000.0,60615.45985117131,61961.35037207173,640.9002480478184,1869,1723156200000,61961.35037207173,TP,0,96.13503720717273,3.0500000000000003,93.08503720717273,961.3503720717272,
73,TS,False,True,2033,1723451400000,58734.6,58995.93256452866,58081.268588678344,435.5542742144378,2037,1723458600000,58734.6,BE,4,0.0,5.873460000000001,-5.873460000000001,0.0,0.0
74,TS,False,True,2043,1723469400000,59534.44,59853.54639350063,58736.67401624844,531.8439891677064,2043,1723469400000,58736.67401624844,TP,0,79.77659837515603,2.976722,76.79987637515603,797.7659837515603,
75,TL,True,True,2136,1723636800000,61296.88,61120.562115293076,61737.67471176729,293.8631411781982,2136,1723636800000,61737.67471176729,TP,0,44.07947117672957,3.064844,41.01462717672957,440.79471176729567,
76,TS,False,True,2163,1723685400000,58833.44,59056.55019833456,58275.66450416361,371.850330557598,2163,1723685400000,58275.66450416361,TP,0,55.777549583639484,2.9416720000000005,52.83587758363949,557.7754958363948,
77,TS,False,True,2172,1723701600000,58315.01,58523.67398909186,57793.35002727035,347.77331515309805,2174,1723705200000,57793.35002727035,TP,2,52.16599727296489,5.805418001363519,46.36057927160137,521.6599727296489,0.0
78,TS,False,True,2195,1723743000000,59322.82,59562.34805156713,58723.99987108217,399.2134192785558,2196,1723744800000,58723.99987108217,TP,1,59.88201289178323,5.90234099355411,53.97967189822912,598.8201289178323,0.0
79,TS,False,True,2198,1723748400000,57872.82,58180.51247933418,57103.58880166455,512.820798890302,2198,1723748400000,57103.58880166455,TP,0,76.92311983354521,2.893641,74.02947883354521,769.2311983354521,
80,TL,True,True,2289,1723912200000,59530.8,59418.57309253373,59811.3672686657,187.04484577713254,2292,1723917600000,59418.57309253373,SL,3,-11.222690746627633,5.947468654626687,-17.17015940125432,112.22690746627632,0.0
81,TL,True,True,2304,1723939200000,59491.99,59398.46116403934,59725.81208990164,155.88139326776192,2305,1723941000000,59725.81208990164,TP,1,23.38220899016451,5.960890104495083,17.42131888566943,233.82208990164509,0.0
82,TL,True,True,2309,1723948200000,59489.5,59369.223579460304,59790.19105134923,200.46070089948978,2309,1723948200000,59790.19105134923,TP,0,30.069105134923305,2.9744750000000004,27.094630134923303,300.691051349233,
83,TS,False,True,2371,1724059800000,58624.0,58769.85983723212,58259.35040691969,243.0997287202035,2371,1724059800000,58259.35040691969,TP,0,36.464959308030664,2.9312000000000005,33.53375930803067,364.64959308030666,
84,TS,False,True,2379,1724074200000,58766.82,58957.9107945665,58289.09301358375,318.48465761083406,2379,1724074200000,58957.9107945665,SL,0,-19.109079456650218,2.9383410000000003,-22.04742045665022,191.09079456650215,
85,TL,True,True,2408,1724126400000,60619.19,60430.82475493564,61090.10311266092,313.94207510727824,2410,1724130000000,61090.10311266092,TP,2,47.09131126609209,6.085464655633047,41.005846610459045,470.9131126609209,0.0
86,TL,True,True,2424,1724155200000,60518.83,60367.96548318521,60895.99129203699,251.44086135799077,2426,1724158800000,60518.83,BE,2,0.0,6.051883000000001,-6.051883000000001,0.0,0.0
87,TL,True,True,2427,1724160600000,60545.94,60380.818960844714,60958.74259788822,275.2017319254759,2427,1724160600000,60380.818960844714,SL,0,-16.51210391552886,3.0272970000000003,-19.539400915528862,165.1210391552886,
88,TL,True,True,2560,1724400000000,61069.26,60929.586758261314,61418.44310434672,232.78873623114433,2563,1724405400000,61069.26,BE,3,0.0,6.1069260000000005,-6.1069260000000005,0.0,0.0
89,TL,True,True,2569,1724416200000,60856.41,60721.51273820717,61193.653154482075,224.8287696547136,2569,1724416200000,61193.653154482075,TP,0,33.7243154482072,3.0428205000000004,30.6814949482072,337.243154482072,
90,TL,True,True,2572,1724421600000,61119.99,60942.33917778468,61564.11705553831,296.0847036922038,2572,1724421600000,61564.11705553831,TP,0,44.4127055538309,3.0559995,41.3567060538309,444.1270555383089,
91,TL,True,True,2575,1724427000000,61413.04,61187.658887606754,61976.49278098311,375.63518732207393,2579,1724434200000,61976.49278098311,TP,4,56.34527809831125,6.169476639049156,50.17580145926209,563.4527809831125,0.0
92,TL,True,True,2605,1724481000000,63956.01,63779.44907738866,64397.41230652836,294.2682043522375,2609,1724488200000,64397.41230652836,TP,4,44.140230652835456,6.417671115326419,37.722559537509035,441.40230652835453,0.0
93,TL,True,True,2616,1724500800000,63905.0,63756.2957339507,64276.76066512325,247.8404434154985,2623,1724513400000,63905.0,BE,7,0.0,6.3905,-6.3905,0.0,0.0
94,TL,True,True,2624,1724515200000,63976.0,63834.89522586599,64328.761935335024,235.17462355668357,2624,1724515200000,64328.761935335024,TP,0,35.27619353350237,3.1988000000000003,32.077393533502374,352.76193533502374,
95,TL,True,True,2628,1724522400000,64051.0,63897.25676259784,64435.358093505405,256.23872900360374,2629,1724524200000,64435.358093505405,TP,1,38.43580935054052,6.42431790467527,32.011491445865246,384.3580935054051,0.0
96,TL,True,True,2686,1724626800000,64482.0,64364.26678330552,64776.3330417362,196.2220278241337,2686,1724626800000,64776.3330417362,TP,0,29.43330417362013,3.2241000000000004,26.20920417362013,294.33304173620127,
97,TS,False,True,2764,1724767200000,62232.65,62398.830792501845,61817.198018745396,276.96798750307295,2764,1724767200000,61817.198018745396,TP,0,41.545198125460594,3.1116325000000002,38.433565625460595,415.4519812546059,
98,TS,False,True,2766,1724770800000,61851.01,62020.801305779656,61426.531735550874,282.9855096327517,2768,1724774400000,61851.01,BE,2,0.0,6.185101,-6.185101,0.0,0.0
99,TS,False,True,2778,1724792400000,61858.99,62044.99048209821,61393.98879475447,310.00080349701847,2778,1724792400000,61393.98879475447,TP,0,46.50012052455277,3.0929495,43.40717102455277,465.0012052455277,
100,TS,False,True,2779,1724794200000,61422.44,61656.11644766263,60838.24888084344,389.4607461043745,2779,1724794200000,60838.24888084344,TP,0,58.41911191565596,3.0711220000000004,55.34798991565596,584.1911191565596,
101,TS,False,True,2799,1724830200000,59006.42,59223.75032183671,58463.09419540821,362.2172030611933,2800,1724832000000,59006.42,BE,1,0.0,5.900642,-5.900642,0.0,0.0
102,TS,False,True,2810,1724850000000,59946.23,60154.69688892161,59425.06277769599,347.44481486934313,2811,1724851800000,59425.06277769599,TP,1,52.11672223040151,5.9685646388848,46.14815759151671,521.167222304015,0.0
103,TS,False,True,2814,1724857200000,59195.26,59463.70587470039,58524.14531324904,447.409791167308,2814,1724857200000,58524.14531324904,TP,0,67.11146867509596,2.9597630000000006,64.15170567509597,671.1146867509597,
104,TS,False,True,2816,1724860800000,59000.0,59301.82376951207,58245.44057621984,503.039615853444,2816,1724860800000,58245.44057621984,TP,0,75.45594237801633,2.95,72.50594237801633,754.5594237801633,
105,TS,False,True,2868,1724954400000,60533.0,60756.03109333382,59975.422266665446,371.7184888897009,2868,1724954400000,59975.422266665446,TP,0,55.75777333345541,3.02665,52.731123333455415,557.5777333345541,
106,TS,False,True,2869,1724956200000,59628.01,59870.98130095284,59020.58174761792,404.9521682547221,2869,1724956200000,59020.58174761792,TP,0,60.74282523820803,2.9814005000000003,57.76142473820803,607.4282523820802,
107,TS,False,True,2876,1724968800000,59496.0,59735.75003985227,58896.62490036934,399.583399753777,2876,1724968800000,58896.62490036934,TP,0,59.93750996306626,2.9748,56.96270996306626,599.3750996306626,
108,TS,False,True,2890,1724994000000,59013.01,59186.805040501706,58578.522398745736,289.65840083617684,2893,1724999400000,59013.01,BE,3,0.0,5.901301,-5.901301,0.0,0.0
109,TS,False,True,2986,1725166800000,58442.01,58569.45806131227,58123.389846719336,212.41343552044253,2986,1725166800000,58123.389846719336,TP,0,31.86201532806663,2.9221005000000004,28.93991482806663,318.6201532806663,
110,TS,False,True,2996,1725184800000,58205.0,58334.83378906265,57880.41552734338,216.3896484377466,2998,1725188400000,57880.41552734338,TP,2,32.45844726566211,5.804270776367169,26.65417648929494,324.5844726566211,0.0
111,TS,False,True,3089,1725352200000,59031.35,59165.61283075147,58695.69292312132,223.77138458578398,3092,1725357600000,59031.35,BE,3,0.0,5.903135000000001,-5.903135000000001,0.0,0.0
112,TS,False,True,3099,1725370200000,59122.59,59280.469576527394,58727.891058681496,263.1326275456663,3099,1725370200000,58727.891058681496,TP,0,39.46989413185002,2.9561295,36.513764631850016,394.69894131850015,
113,TS,False,True,3100,1725372000000,58398.99,58572.930606775444,57964.13848306139,289.9010112924044,3100,1725372000000,57964.13848306139,TP,0,43.48515169386083,2.9199495000000004,40.56520219386083,434.85151693860826,
114,TS,False,True,3101,1725373800000,58043.0,58224.87384914862,57588.315377128434,303.1230819143757,3101,1725373800000,57588.315377128434,TP,0,45.468462287156584,2.9021500000000002,42.566312287156585,454.6846228715658,
115,TS,False,True,3119,1725406200000,57663.01,57821.80171711862,57266.03070720345,264.65286186436765,3120,1725408000000,57663.01,BE,1,0.0,5.766301,-5.766301,0.0,0.0
116,TS,False,True,3121,1725409800000,57808.01,57998.94843976045,57330.66390059889,318.230732934072,3121,1725409800000,57330.66390059889,TP,0,47.73460994011111,2.8904005,44.844209440111115,477.34609940111113,
117,TS,False,True,3131,1725427800000,56500.0,56697.07793413632,56007.3051646592,328.4632235605351,3132,1725429600000,56500.0,BE,1,0.0,5.65,-5.65,0.0,0.0
118,TS,False,True,3174,1725505200000,57693.0,57879.11915993286,57227.702100167844,310.1985998881039,3174,1725505200000,57227.702100167844,TP,0,46.5297899832156,2.88465,43.6451399832156,465.29789983215596,
119,TS,False,True,3180,1725516000000,57195.0,57377.6306391903,56738.42340202425,304.3843986505006,3180,1725516000000,56738.42340202425,TP,0,45.657659797574894,2.85975,42.797909797574896,456.5765979757489,
120,TS,False,True,3186,1725526800000,57004.0,57165.86852527745,56599.328686806366,269.78087546242193,3192,1725537600000,56599.328686806366,TP,6,40.4671313193634,5.680166434340319,34.78696488502308,404.671313193634,0.0
121,TS,False,True,3197,1725546600000,57028.01,57237.67589355732,56503.84526610669,349.4431559288736,3197,1725546600000,56503.84526610669,TP,0,52.41647338933108,2.8514005000000004,49.56507288933108,524.1647338933108,
122,TS,False,True,3198,1725548400000,56558.0,56784.439615446085,55991.90096138478,377.3993590768113,3198,1725548400000,55991.90096138478,TP,0,56.60990386152189,2.8279,53.78200386152189,566.0990386152189,
123,TS,False,True,3226,1725598800000,56594.67,56763.530182879535,56172.51954280116,281.4336381325601,3230,1725606000000,56172.51954280116,TP,4,42.215045719884074,5.638359477140058,36.57668624274402,422.15045719884074,0.0
124,TS,False,True,3243,1725629400000,56754.1,56999.746796144645,56139.98300963839,409.4113269077397,3243,1725629400000,56139.98300963839,TP,0,61.41169903616101,2.837705,58.57399403616101,614.1169903616101,
125,TS,False,True,3244,1725631200000,55896.01,56174.9391678486,55198.687080378506,464.8819464143297,3244,1725631200000,55198.687080378506,TP,0,69.73229196214962,2.7948005000000005,66.93749146214962,697.3229196214961,
126,TS,False,True,3389,1725892200000,55137.05,55326.334151493415,54663.839621266474,315.4735858223526,3390,1725894000000,55137.05,BE,1,0.0,5.513705000000001,-5.513705000000001,0.0,0.0
127,TL,True,True,3398,1725908400000,56529.99,56306.73665417738,57088.12336455654,372.0889097043596,3399,1725910200000,57088.12336455654,TP,1,55.81333645565392,5.680905668227828,50.13243078742609,558.1333645565392,0.0
128,TL,True,True,3402,1725915600000,57007.98,56762.893941065195,57620.695147337035,408.47676489135307,3402,1725915600000,57620.695147337035,TP,0,61.27151473370323,2.8503990000000003,58.421115733703225,612.7151473370322,
129,TL,True,True,3422,1725951600000,56826.0,56651.884720507886,57261.28819873029,290.19213248685764,3423,1725953400000,57261.28819873029,TP,1,43.52881987302899,5.704364409936516,37.82445546309248,435.2881987302899,0.0
130,TL,True,True,3427,1725960600000,57051.11,56885.58912290551,57464.91219273622,275.8681284908122,3433,1725971400000,57464.91219273622,TP,6,41.38021927362206,5.725801109636811,35.65441816398525,413.8021927362206,0.0
131,TL,True,True,3512,1726113600000,58232.73,58038.12862884842,58719.23342787896,324.3356185859688,3515,1726119000000,58038.12862884842,SL,3,-19.46013711515843,5.813542931442422,-25.27368004660085,194.60137115158432,0.0
132,TL,True,True,3520,1726128000000,58138.15,57976.8844348628,58541.31391284301,268.7759418953392,3521,1726129800000,58138.15,BE,1,0.0,5.813815000000001,-5.813815000000001,0.0,0.0
133,TL,True,True,3594,1726261200000,59838.52,59640.74300238916,60332.96249402709,329.628329351394,3594,1726261200000,60332.96249402709,TP,0,49.444249402709104,2.991926,46.452323402709105,494.442494027091,
134,TL,True,True,3596,1726264800000,60283.85,60088.33820103964,60772.62949740091,325.85299826727345,3598,1726268400000,60283.85,BE,2,0.0,6.028385,-6.028385,0.0,0.0
135,TS,False,True,3725,1726497000000,57995.0,58168.39164839862,57561.52087900347,288.9860806643577,3725,1726497000000,57561.52087900347,TP,0,43.347912099653335,2.89975,40.44816209965334,433.4791209965333,
136,TS,False,True,3745,1726533000000,58197.99,58374.54394302576,57756.60514243559,294.2565717096043,3745,1726533000000,57756.60514243559,TP,0,44.13848575644079,2.9098995,41.228586256440785,441.38485756440787,
137,TL,True,True,3798,1726628400000,60352.0,60154.907030663744,60844.73242334064,328.48828222709346,3801,1726633800000,60352.0,BE,3,0.0,6.035200000000001,-6.035200000000001,0.0,0.0
138,TL,True,True,3828,1726682400000,60013.02,59773.92272914751,60610.76317713121,398.4954514208076,3828,1726682400000,59773.92272914751,SL,0,-23.909727085248598,3.000651,-26.9103780852486,239.09727085248596,
139,TL,True,True,3860,1726740000000,62272.01,62086.59672934709,62735.54317663229,309.022117754857,3862,1726743600000,62272.01,BE,2,0.0,6.227201000000001,-6.227201000000001,0.0,0.0
140,TL,True,True,3863,1726745400000,62500.22,62317.57965174036,62956.8208706491,304.4005804327334,3864,1726747200000,62956.8208706491,TP,1,45.66008706490975,6.272852043532455,39.3872350213773,456.6008706490975,0.0
141,TL,True,True,3866,1726750800000,62924.06,62720.5699660618,63432.785084845505,339.1500565636718,3867,1726752600000,62924.06,BE,1,0.0,6.292406,-6.292406,0.0,0.0
142,TL,True,True,3868,1726754400000,63035.98,62818.95681767574,63578.53795581067,361.7053038737786,3869,1726756200000,63035.98,BE,1,0.0,6.303598000000001,-6.303598000000001,0.0,0.0
143,TL,True,True,3873,1726763400000,63300.0,63072.68981894686,63868.27545263285,378.8503017552332,3874,1726765200000,63300.0,BE,1,0.0,6.33,-6.33,0.0,0.0
144,TL,True,True,3891,1726795800000,62835.98,62652.66979166383,63294.25552084044,305.5170138936217,3892,1726797600000,62835.98,BE,1,0.0,6.283598000000001,-6.283598000000001,0.0,0.0
145,TL,True,True,4094,1727161200000,63305.43,63169.46508337648,63645.34229155879,226.608194372524,4096,1727164800000,63645.34229155879,TP,2,33.991229155878685,6.347538614577941,27.643690541300742,339.9122915587868,0.0
146,TL,True,True,4187,1727328600000,63545.99,63413.927811873466,63876.145470316325,220.1036468775531,4192,1727337600000,63876.145470316325,TP,5,33.01554703163274,6.371106773515817,26.644440258116926,330.1554703163274,0.0
147,TL,True,True,4200,1727352000000,64393.98,64260.4314589277,64727.85135268077,222.58090178717916,4201,1727353800000,64393.98,BE,1,0.0,6.4393980000000015,-6.4393980000000015,0.0,0.0
148,TL,True,True,4204,1727359200000,64428.34,64263.161730748485,64841.28567312878,275.2971154191905,4204,1727359200000,64841.28567312878,TP,0,41.29456731287865,3.221417,38.073150312878646,412.94567312878644,
149,TL,True,True,4231,1727407800000,65011.63,64834.77286605228,65453.7728348693,294.76188991286847,4232,1727409600000,65453.7728348693,TP,1,44.21428348693007,6.523270141743466,37.691013345186605,442.1428348693007,0.0
150,TL,True,True,4235,1727415000000,65198.0,65039.05065221051,65595.37336947372,264.91557964914176,4240,1727424000000,65595.37336947372,TP,5,39.73733694737166,6.539668668473686,33.19766827889797,397.3733694737166,0.0
151,TL,True,True,4241,1727425800000,65618.11,65463.64095763744,66004.2826059064,257.4484039375985,4244,1727431200000,65618.11,BE,3,0.0,6.5618110000000005,-6.5618110000000005,0.0,0.0
152,TL,True,True,4249,1727440200000,65456.01,65303.110281695415,65838.25929576147,254.832863840982,4249,1727440200000,65838.25929576147,TP,0,38.22492957614668,3.2728005000000002,34.952129076146676,382.2492957614668,
153,TL,True,True,4252,1727445600000,65678.02,65502.69361694054,66116.33595764868,292.21063843244843,4252,1727445600000,66116.33595764868,TP,0,43.83159576486796,3.283901,40.54769476486796,438.3159576486796,
154,TS,False,True,4404,1727719200000,63696.0,63880.856447541526,63233.85888114619,308.0940792358765,4404,1727719200000,63233.85888114619,TP,0,46.214111885381136,3.1848,43.029311885381134,462.14111885381135,
155,TS,False,True,4426,1727758800000,63868.93,64024.25227631437,63480.624309214065,258.87046052395743,4428,1727762400000,63868.93,BE,2,0.0,6.386893000000001,-6.386893000000001,0.0,0.0
156,TS,False,True,4446,1727794800000,62598.0,62799.68347897247,62093.79130256883,336.13913162077904,4446,1727794800000,62093.79130256883,TP,0,50.42086974311678,3.1299,47.29096974311678,504.2086974311678,
157,TS,False,True,4448,1727798400000,62628.85,62849.21969360381,62077.92576599047,367.28282267301887,4449,1727800200000,62077.92576599047,TP,1,55.09242340095298,6.235338788299523,48.85708461265346,550.9242340095298,0.0
158,TS,False,True,4482,1727859600000,61806.01,61975.65325244455,61381.90186888863,282.7387540742485,4483,1727861400000,61381.90186888863,TP,1,42.4108131111374,6.159395593444431,36.25141751769297,424.10813111137395,0.0
159,TS,False,True,4488,1727870400000,61164.01,61352.030067749016,60693.95983062747,313.3667795816867,4490,1727874000000,60693.95983062747,TP,2,47.005016937253096,6.092898491531374,40.912118445721724,470.05016937253095,0.0
160,TS,False,True,4493,1727879400000,61225.9,61462.22566219197,60635.08584452008,393.8761036532822,4493,1727879400000,61462.22566219197,SL,0,-23.63256621919718,3.0612950000000003,-26.69386121919718,236.3256621919718,
161,TS,False,True,4588,1728050400000,61580.02,61775.03556518767,61092.48108703082,325.02594197945047,4588,1728050400000,61092.48108703082,TP,0,48.75389129691757,3.0790010000000003,45.674890296917575,487.5389129691757,
162,TL,True,True,4717,1728282600000,63556.0,63414.21957110893,63910.451072227675,236.30071481845192,4718,1728284400000,63556.0,BE,1,0.0,6.355600000000001,-6.355600000000001,0.0,0.0
163,TL,True,True,4731,1728307800000,63117.89,62950.2529464202,63536.98263394949,279.3950892996587,4731,1728307800000,62950.2529464202,SL,0,-16.76370535797978,3.1558945000000005,-19.919599857979783,167.6370535797978,
164,TL,True,True,4779,1728394200000,62610.0,62452.06450777851,63004.83873055374,263.22582036915753,4779,1728394200000,63004.83873055374,TP,0,39.48387305537399,3.1305,36.35337305537399,394.8387305537399,
165,TS,False,True,4827,1728480600000,61957.98,62073.0406697106,61670.3283257235,191.76778285100127,4827,1728480600000,62073.0406697106,SL,0,-11.506066971059774,3.0978990000000004,-14.603965971059774,115.06066971059772,
166,TS,False,True,4832,1728489600000,62316.0,62476.30757441627,61915.23106395931,267.17929069378977,4832,1728489600000,61915.23106395931,TP,0,40.07689360406876,3.1158,36.96109360406876,400.76893604068755,
167,TS,False,True,4836,1728496800000,61748.0,61913.25986143542,61334.85034641144,275.43310239237144,4836,1728496800000,61334.85034641144,TP,0,41.31496535885599,3.0874,38.22756535885599,413.1496535885599,
168,TS,False,True,4838,1728500400000,61196.0,61367.55152338054,60767.12119154864,285.9192056342388,4841,1728505800000,60767.12119154864,TP,3,42.88788084513581,6.098156059577433,36.78972478555838,428.87880845135805,0.0
169,TS,False,True,4848,1728518400000,60636.01,60805.09519120206,60213.29702199486,281.8086520034279,4850,1728522000000,60636.01,BE,2,0.0,6.063601000000001,-6.063601000000001,0.0,0.0
170,TS,False,True,4865,1728549000000,61063.87,61181.052525821666,60770.91368544585,195.30420970276876,4866,1728550800000,60770.91368544585,TP,1,29.295631455415425,6.091739184272293,23.203892271143133,292.95631455415423,0.0
171,TS,False,True,4873,1728563400000,61272.99,61406.64105612502,60938.862359687424,222.75176020838055,4873,1728563400000,60938.862359687424,TP,0,33.412764031257396,3.0636495,30.349114531257396,334.12764031257393,
172,TS,False,True,4877,1728570600000,60751.28,60908.776744377,60357.53813905749,262.4945739616706,4878,1728572400000,60751.28,BE,1,0.0,6.075128,-6.075128,0.0,0.0
173,TS,False,True,4881,1728577800000,60557.95,60734.66018305267,60116.17454236831,294.51697175445855,4882,1728579600000,60116.17454236831,TP,1,44.17754576316875,6.033706227118416,38.143839536050336,441.77545763168746,0.0
174,TS,False,True,4883,1728581400000,60252.53,60455.967433346435,59743.9364166339,339.06238891073195,4883,1728581400000,59743.9364166339,TP,0,50.85935833660988,3.0126265000000005,47.84673183660988,508.59358336609876,
175,TL,True,True,4964,1728727200000,62843.32,62749.25170888704,63078.4907277824,156.78048518826736,4966,1728730800000,63078.4907277824,TP,2,23.517072778240255,6.296090536389121,17.220982241851132,235.17072778240254,0.0
176,TL,True,True,4969,1728736200000,62904.0,62801.93286240814,63159.16784397965,170.11189598643318,4972,1728741600000,63159.16784397965,TP,3,25.51678439796524,6.303158392198983,19.213626005766255,255.1678439796524,0.0
177,TL,True,True,4973,1728743400000,63150.0,63044.71426185024,63413.21434537439,175.47623024959688,4974,1728745200000,63413.21434537439,TP,1,26.321434537439202,6.32816071726872,19.993273820170483,263.214345374392,0.0
178,TL,True,True,5026,1728838800000,62629.11,62509.61304143312,62927.852396417205,199.1615976114679,5027,1728840600000,62629.11,BE,1,0.0,6.262911,-6.262911,0.0,0.0
179,TL,True,True,5067,1728912600000,64731.99,64541.30440045392,65208.703998865196,317.80933257679834,5067,1728912600000,65208.703998865196,TP,0,47.671399886519794,3.2365995000000005,44.4348003865198,476.71399886519794,
180,TL,True,True,5085,1728945000000,66104.81,65914.74924779248,66579.96188051878,316.76792034585037,5086,1728946800000,66104.81,BE,1,0.0,6.610481,-6.610481,0.0,0.0
181,TL,True,True,5102,1728975600000,65564.98,65403.68218119827,65968.22454700431,268.82969800287543,5110,1728990000000,65564.98,BE,8,0.0,6.5564979999999995,-6.5564979999999995,0.0,0.0
182,TL,True,True,5158,1729076400000,67733.55,67537.75062084633,68223.0484478842,326.3322985894615,5159,1729078200000,68223.0484478842,TP,1,48.94984478841943,6.797829922394211,42.152014866025226,489.4984478841943,0.0
183,TL,True,True,5262,1729263600000,68426.99,68258.0180992016,68849.41975199601,281.61983466400403,5263,1729265400000,68849.41975199601,TP,1,42.24297519960092,6.863820487599802,35.37915471200112,422.42975199600914,0.0
184,TL,True,True,5265,1729269000000,68650.0,68473.45849998029,69091.35375004928,294.23583336618634,5271,1729279800000,68650.0,BE,6,0.0,6.865,-6.865,0.0,0.0
185,TS,False,True,5424,1729555200000,67377.5,67552.51195124423,66939.97012188942,291.6865854070513,5425,1729557000000,66939.97012188942,TP,1,43.75298781105812,6.715873506094472,37.037114304963644,437.5298781105812,0.0
186,TS,False,True,5440,1729584000000,67402.0,67554.75969155545,67020.10077111138,254.59948592574335,5440,1729584000000,67020.10077111138,TP,0,38.189922888862206,3.3701000000000003,34.819822888862205,381.899228888622,
187,TS,False,True,5441,1729585800000,67031.1,67185.11928501578,66646.05178746057,256.6988083596192,5444,1729591200000,67031.1,BE,3,0.0,6.703110000000001,-6.703110000000001,0.0,0.0
188,TS,False,True,5449,1729600200000,67179.82,67341.47901159775,66775.67247100566,269.4316859962298,5451,1729603800000,66775.67247100566,TP,2,40.41475289943483,6.697774623550283,33.71697827588455,404.14752899434825,0.0
189,TS,False,True,5496,1729684800000,66414.0,66564.55325438343,66037.61686404143,250.9220906390497,5497,1729686600000,66414.0,BE,1,0.0,6.641400000000001,-6.641400000000001,0.0,0.0
190,TS,False,True,5502,1729695600000,66489.99,66670.09543725925,66039.7264068519,300.17572876540834,5503,1729697400000,66039.7264068519,TP,1,45.02635931481055,6.6264858203425945,38.399873494467954,450.26359314810543,0.0
191,TS,False,True,5504,1729699200000,66223.45,66409.24357600414,65758.96605998963,309.65596000690863,5506,1729702800000,65758.96605998963,TP,2,46.448394001036654,6.599120802999481,39.849273198037174,464.4839400103665,0.0
192,TS,False,True,5508,1729706400000,65723.31,65916.67911849891,65239.8872037527,322.2818641648619,5509,1729708200000,65916.67911849891,SL,1,-19.33691184989148,6.581999455924946,-25.918911305816426,193.36911849891476,0.0
193,TL,True,True,5559,1729798200000,68094.0,67915.9905780359,68539.02355491025,296.6823699401714,5561,1729801800000,68094.0,BE,2,0.0,6.809400000000001,-6.809400000000001,0.0,0.0
194,TL,True,True,5562,1729803600000,68196.0,68006.8034154318,68668.99146142049,315.3276409469962,5562,1729803600000,68668.99146142049,TP,0,47.299146142049,3.4098,43.889346142049,472.99146142048994,
195,TS,False,True,5644,1729951200000,66894.0,67018.82486049387,66581.93784876532,208.04143415645711,5649,1729960200000,67018.82486049387,SL,5,-12.48248604938708,6.695641243024695,-19.178127292411776,124.8248604938708,0.0
196,TL,True,True,5723,1730093400000,67705.0,67596.35773979171,67976.60565052071,181.07043368047476,5726,1730098800000,67976.60565052071,TP,3,27.16056505207089,6.784080282526037,20.376484769544852,271.6056505207089,0.0
197,TL,True,True,5732,1730109600000,68573.99,68441.30844515303,68905.69388711746,221.13592474496895,5734,1730113200000,68573.99,BE,2,0.0,6.857399000000002,-6.857399000000002,0.0,0.0
198,TL,True,True,5736,1730116800000,68753.78,68617.90875635191,69093.4581091202,226.45207274680104,5736,1730116800000,68617.90875635191,SL,0,-13.587124364808552,3.437689,-17.02481336480855,135.8712436480855,
199,TL,True,True,5763,1730165400000,69915.92,69727.88676132084,70386.0030966979,313.3887311319346,5763,1730165400000,70386.0030966979,TP,0,47.008309669789746,3.4957960000000003,43.51251366978975,470.0830966978974,
200,TL,True,True,5783,1730201400000,71299.99,71139.81965014857,71700.41587462861,266.9505830857367,5784,1730203200000,71299.99,BE,1,0.0,7.129999000000001,-7.129999000000001,0.0,0.0
201,TL,True,True,5787,1730208600000,71228.55,71045.91886140913,71685.12784647719,304.3852309847909,5787,1730208600000,71045.91886140913,SL,0,-18.263113859087753,3.5614275,-21.824541359087753,182.63113859087753,
202,TL,True,True,5791,1730215800000,71921.57,71699.31012090552,72477.21969773623,370.43313182415244,5792,1730217600000,72477.21969773623,TP,1,55.56496977362258,7.219939484886813,48.345030288735764,555.6496977362258,0.0
203,TL,True,True,5793,1730219400000,72706.01,72481.61324710729,73267.00188223175,373.99458815449987,5795,1730223000000,72706.01,BE,2,0.0,7.270601,-7.270601,0.0,0.0
204,TL,True,True,5797,1730226600000,72848.92,72622.54125600353,73414.86685999118,377.29790666078395,5798,1730228400000,72848.92,BE,1,0.0,7.284892,-7.284892,0.0,0.0
205,TL,True,True,5819,1730266200000,72485.05,72306.51137411228,72931.39656471933,297.5643764795513,5821,1730269800000,72306.51137411228,SL,2,-17.85386258877261,7.239578068705614,-25.093440657478226,178.53862588772608,0.0
206,TL,True,True,5848,1730318400000,71822.01,71613.01632429166,72344.49418927083,348.32279284722495,5848,1730318400000,72344.49418927083,TP,0,52.24841892708355,3.5911005,48.657318427083545,522.4841892708355,
207,TL,True,True,5849,1730320200000,72303.16,72078.93501541369,72863.72246146578,373.7083076438518,5850,1730322000000,72303.16,BE,1,0.0,7.230316000000001,-7.230316000000001,0.0,0.0
